,Rank,Country,Country Code,Year,Score,GDP,Family,HealthyLife,Freedom,Generosity,Corruption,CleanCooking,ElectricAccess,CO2,InternetAccess,MilitaryGDP,MobileSubs,InfantMortality
557,62,Slovenia,SVN,2017,5.75799989700317,1.3412059545517,1.45251882076263,0.790828227996826,0.572575807571411,0.242649093270302,0.0451289787888527,100.0,100.0,6.842858166,78.88542636,0.981831089,117.6641813,2.0
558,51,Slovenia,SVN,2018,5.948,1.219,1.506,0.856,0.633,0.16,0.051,100.0,100.0,6.774695332,79.7499766,0.978150097,118.6742271,1.9
559,44,Slovenia,SVN,2019,6.118,1.258,1.523,0.953,0.564,0.144,0.057,100.0,100.0,,83.1083578,1.057394138,120.8464227,1.8
560,76,Somalia,SOM,2016,5.44,0.0,0.33613,0.11466,0.56778,0.27225,0.3118,2.2,30.87970161,0.04652594,1.88,,46.89983586,81.4
561,93,Somalia,SOM,2017,5.15100002288818,0.0226431842893362,0.721151351928711,0.113989137113094,0.602126955986023,0.291631311178207,0.282410323619843,2.4000001,32.5946312,0.045239052,2.004048698,,48.79644016,79.1
562,98,Somalia,SOM,2018,4.982,0.0,0.712,0.115,0.674,0.238,0.282,2.5999999,34.31357574,0.04597479,,,50.99230249,76.8
563,112,Somalia,SOM,2019,4.668,0.0,0.698,0.268,0.559,0.243,0.27,3.0,36.0331955,,,,,74.8
564,113,South Africa,ZAF,2015,4.642,0.92049,1.18468,0.27688,0.33207,0.11973,0.08884,83.5,85.3,7.671201555,51.91911572,1.099182075,158.8829468,28.6
565,116,South Africa,ZAF,2016,4.459,1.02416,0.96053,0.18611,0.42483,0.13656,0.08415,84.599998,84.2,7.564450881,54.0,1.065199645,146.6221873,28.0
566,101,South Africa,ZAF,2017,4.8289999961853,1.05469870567322,1.38478863239288,0.187080070376396,0.479246735572815,0.139362379908562,0.0725094974040985,85.099998,84.4,7.632729355,56.16739447,1.030060552,155.2323957,27.6
567,105,South Africa,ZAF,2018,4.724,0.94,1.41,0.33,0.516,0.103,0.056,85.900002,84.7,7.496644895,62.4,0.984961398,159.9306644,26.9
568,106,South Africa,ZAF,2019,4.722,0.96,1.351,0.469,0.389,0.13,0.055,86.300003,85.0,,68.2,0.978057397,165.5999383,26.3
569,143,South Sudan,SSD,2016,3.832,0.39394,0.18519,0.15781,0.19662,0.25899,0.13015,0.0,5.128197193,0.159704298,6.679728051,4.601531486,24.92495281,63.3
570,147,South Sudan,SSD,2017,3.59100008010864,0.39724862575531,0.601323127746582,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035,0.0,4.2,0.13931184,7.977428907,2.354537758,25.56130126,63.3
571,154,South Sudan,SSD,2018,3.254,0.337,0.608,0.177,0.112,0.224,0.106,0.0,6.187970161,0.125729734,,3.649892575,17.45870759,63.3
572,156,South Sudan,SSD,2019,2.853,0.306,0.575,0.295,0.01,0.202,0.091,0.0,6.720535278,,,3.55818489,20.08628008,63.3
573,36,Spain,ESP,2015,6.329,1.23011,1.31379,0.95562,0.45951,0.18227,0.06398,100.0,100.0,5.517944386,78.68963187,1.270823783,109.4186042,2.7
574,37,Spain,ESP,2016,6.361,1.34253,1.12945,0.87896,0.37545,0.17665,0.06137,100.0,100.0,5.314294607,80.56133294,1.13772804,110.480234,2.7
575,34,Spain,ESP,2017,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986,100.0,100.0,5.654039569,84.6022457,1.230690776,112.5612499,2.7
576,36,Spain,ESP,2018,6.31,1.251,1.538,0.965,0.449,0.142,0.074,100.0,100.0,5.5203504,86.10723553,1.253935882,115.9942148,2.7
577,30,Spain,ESP,2019,6.354,1.286,1.484,1.062,0.362,0.153,0.079,100.0,100.0,,90.71866533,1.233438734,118.4398,2.7
578,132,Sri Lanka,LKA,2015,4.271,0.83524,1.01905,0.70806,0.53726,0.40828,0.09179,25.700001,94.3347702,0.970910825,12.1,2.553055,114.308452,7.5
579,117,Sri Lanka,LKA,2016,4.415,0.97318,0.84783,0.62007,0.50817,0.46978,0.07964,27.0,97.5,1.034287601,15.1,2.114142415,122.7200854,7.1
580,120,Sri Lanka,LKA,2017,4.44000005722046,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.490863561630249,0.0736539661884308,28.299999,97.5,1.087017348,21.3,2.119696641,133.4676273,6.7
581,116,Sri Lanka,LKA,2018,4.471,0.918,1.314,0.672,0.585,0.307,0.05,29.5,99.58686066,0.99815413,26.0,1.842977531,142.6507235,6.4
582,130,Sri Lanka,LKA,2019,4.366,0.949,1.265,0.831,0.47,0.244,0.047,31.200001,100.0,,29.0,2.011121467,132.9625868,6.2
583,118,Sudan,SDN,2015,4.55,0.52107,1.01404,0.36878,0.10081,0.19062,0.1466,46.0,46.92499542,0.457548873,,2.655921816,71.81590856,45.2
584,133,Sudan,SDN,2016,4.139,0.63069,0.81928,0.29759,0.0,0.18077,0.10039,47.700001,48.83090973,0.513960335,14.09999994,2.65023238,69.78439192,44.1
585,130,Sudan,SDN,2017,4.13899993896484,0.65951669216156,1.21400856971741,0.290920823812485,0.0149958552792668,0.182317450642586,0.089847519993782,50.0,50.65546417,0.498365757,,3.507166087,70.18317784,43.0
586,137,Sudan,SDN,2018,4.139,0.605,1.24,0.312,0.016,0.134,0.082,51.5,52.29756546,0.483235878,,1.783457419,72.00791416,42.0
587,40,Suriname,SUR,2015,6.269,0.99534,0.972,0.6082,0.59657,0.16991,0.13633,91.599998,95.00204468,4.918302524,42.76382778,,134.2157552,18.2
588,40,Suriname,SUR,2016,6.269,1.09686,0.77866,0.50933,0.52234,0.16665,0.12692,92.300003,95.90665436,4.089342395,45.4,,142.8391115,17.7
589,8,Sweden,SWE,2015,7.364,1.33171,1.28907,0.91087,0.6598,0.36262,0.43844,100.0,100.0,4.000332272,90.61019664,1.066502053,129.4305347,2.3
590,10,Sweden,SWE,2016,7.291,1.45181,1.08764,0.83121,0.58218,0.38254,0.40867,100.0,100.0,3.909066586,89.65094761,1.053016389,127.5231707,2.3
591,9,Sweden,SWE,2017,7.28399991989136,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.385399252176285,0.384398728609085,100.0,100.0,3.811011227,93.00626697,1.023179205,126.3951989,2.3
592,9,Sweden,SWE,2018,7.314,1.355,1.501,0.913,0.659,0.285,0.383,100.0,100.0,3.538009127,89.24696316,1.032246092,126.6219452,2.2
593,7,Sweden,SWE,2019,7.343,1.387,1.487,1.009,0.574,0.267,0.373,100.0,100.0,,94.49344341,1.098943094,128.4911022,2.2
594,1,Switzerland,CHE,2015,7.587,1.39651,1.34951,0.94143,0.66557,0.29678,0.41978,100.0,100.0,4.712404478,87.4790556,0.643890851,135.5130156,3.7
595,2,Switzerland,CHE,2016,7.509,1.52733,1.14524,0.86303,0.58557,0.28083,0.41203,100.0,100.0,4.730490994,89.13468774,0.657387011,134.1553264,3.7
596,4,Switzerland,CHE,2017,7.49399995803833,1.56497955322266,1.51691174507141,0.858131289482117,0.620070576667786,0.290549278259277,0.367007285356522,100.0,100.0,4.569419203,89.68614767,0.656917773,131.1359393,3.6
597,5,Switzerland,CHE,2018,7.487,1.42,1.549,0.927,0.66,0.256,0.357,100.0,100.0,4.401991044,91.8,0.632561531,126.5434466,3.6
598,6,Switzerland,CHE,2019,7.48,1.452,1.526,1.052,0.572,0.263,0.343,100.0,100.0,,93.14608695,0.699250733,126.7161621,3.6
599,106,Tajikistan,TJK,2015,4.786,0.39047,0.85563,0.57379,0.47216,0.22974,0.15072,77.400002,98.0,0.563045813,18.98,1.281982414,100.4136726,32.6
600,100,Tajikistan,TJK,2016,4.996,0.48835,0.75602,0.53119,0.43408,0.25998,0.13509,78.599998,99.19988251,0.687937716,20.47,1.215139771,108.5001937,31.8
601,96,Tajikistan,TJK,2017,5.04099988937378,0.524713635444641,1.27146327495575,0.529235124588013,0.471566706895828,0.248997643589973,0.146377146244049,79.699997,99.3,0.717320532,21.96,1.093906012,111.5281656,30.9
602,88,Tajikistan,TJK,2018,5.199,0.474,1.166,0.598,0.292,0.187,0.034,80.699997,99.3,0.80541954,,1.082302016,,30.1
603,74,Tajikistan,TJK,2019,5.467,0.493,1.098,0.718,0.389,0.23,0.144,82.0,99.63539124,,,1.038329778,,29.2
604,146,Tanzania,TZA,2015,3.781,0.2852,1.00268,0.38215,0.32878,0.34377,0.05747,3.0,26.34278107,0.227066841,10.0,1.091369867,77.04656442,40.9
605,149,Tanzania,TZA,2016,3.666,0.47155,0.77623,0.357,0.3176,0.31472,0.05099,3.3,32.8,0.205846528,13.50423285,1.093691934,75.48495237,39.7
606,153,Tanzania,TZA,2017,3.34899997711182,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,3.5999999,32.41840363,0.207828911,15.99999943,1.055796282,73.09478999,38.2
607,153,Tanzania,TZA,2018,3.303,0.455,0.991,0.381,0.481,0.27,0.097,4.0,35.22945023,0.205634733,19.0,1.055236597,77.24135223,36.8
608,153,Tanzania,TZA,2019,3.231,0.476,0.885,0.499,0.417,0.276,0.147,4.3000002,37.7,,20.0,1.01776679,82.20817408,35.8
609,34,Thailand,THA,2015,6.455,0.9669,1.26504,0.7385,0.55664,0.5763,0.03187,77.800003,99.6,3.82859407,39.31612674,1.426581859,149.8111512,9.3
610,33,Thailand,THA,2016,6.474,1.0893,1.04477,0.64915,0.49553,0.58696,0.02833,78.599998,99.85212708,3.780122324,47.50496562,1.421440121,173.5054814,8.9
611,32,Thailand,THA,2017,6.42399978637695,1.12786877155304,1.42579245567322,0.647239029407501,0.580200731754303,0.572123110294342,0.0316127352416515,79.0,99.9,3.766228713,52.89192934,1.389954419,175.5964942,8.5
612,46,Thailand,THA,2018,6.072,1.016,1.417,0.707,0.637,0.364,0.029,79.400002,99.82,3.714039204,56.81748093,1.357573997,180.1826119,8.1
613,52,Thailand,THA,2019,6.008,1.05,1.409,0.828,0.557,0.359,0.028,79.5,99.9,,66.65241946,1.352707836,186.1585875,7.7
614,158,Togo,TGO,2015,2.839,0.20868,0.13995,0.28443,0.36453,0.16681,0.10731,6.6999998,44.74192047,0.248526524,7.12,1.674422895,66.2993479,50.8
615,155,Togo,TGO,2016,3.303,0.28123,0.0,0.24811,0.34678,0.17517,0.11587,7.5,46.84999847,0.30626028,11.31,1.840382387,73.30838776,49.4
